theta1,theta2,J,J_eps
-1.5306122448979593,2.5102040816326525,0.03546006232500076,0.02201620303094387
-1.5306122448979593,2.63265306122449,0.035509802401065826,0.02202748693525791
-1.5306122448979593,2.7551020408163263,0.03556337207555771,0.02203989587724209
-1.5306122448979593,2.8775510204081627,0.03562077134847641,0.022053426131606102
-1.5306122448979593,3.0,0.03568200394511223,0.0220680832862854
-1.4081632653061225,-3.0,0.033873867243528366,0.02172931097447872
-1.4081632653061225,-2.877551020408163,0.03375139832496643,0.021690011024475098
-1.4081632653061225,-2.7551020408163267,0.03363276273012161,0.02165183797478676
-1.4081632653061225,-2.63265306122449,0.03351796418428421,0.021614793688058853
-1.4081632653061225,-2.510204081632653,0.03340699523687363,0.021578870713710785
-1.4081632653061225,-2.387755102040816,0.03329985961318016,0.0215440783649683
-1.4081632653061225,-2.2653061224489797,0.03319656103849411,0.0215104091912508
-1.4081632653061225,-2.142857142857143,0.03309708833694458,0.021477865055203438
-1.4081632653061225,-2.020408163265306,0.03300144523382187,0.02144644781947136
-1.4081632653061225,-1.8979591836734695,0.032909639179706573,0.021416153758764267
-1.4081632653061225,-1.7755102040816326,0.0328216515481472,0.02138698659837246
-1.4081632653061225,-1.653061224489796,0.03273749724030495,0.02135894075036049
-1.4081632653061225,-1.5306122448979593,0.03265716880559921,0.021332023665308952
-1.4081632653061225,-1.4081632653061225,0.03258066624403,0.021306227892637253
-1.4081632653061225,-1.2857142857142858,0.032507993280887604,0.021281559020280838
-1.4081632653061225,-1.163265306122449,0.03243914246559143,0.02125801146030426
-1.4081632653061225,-1.0408163265306123,0.03237411752343178,0.021235590800642967
-1.4081632653061225,-0.9183673469387754,0.03231291472911835,0.02121429145336151
-1.4081632653061225,-0.795918367346939,0.03225553780794144,0.02119411714375019
-1.4081632653061225,-0.6734693877551021,0.032201990485191345,0.021175067871809006
-1.4081632653061225,-0.5510204081632653,0.03215225785970688,0.021157143637537956
-1.4081632653061225,-0.4285714285714288,0.03210635483264923,0.021140340715646744
-1.4081632653061225,-0.30612244897959195,0.03206427022814751,0.021124660968780518
-1.4081632653061225,-0.18367346938775508,0.0320260114967823,0.021110108122229576
-1.4081632653061225,-0.06122448979591866,0.03199157491326332,0.021096674725413322
-1.4081632653061225,0.06122448979591821,0.03196096420288086,0.021084368228912354
-1.4081632653061225,0.18367346938775508,0.03193417564034462,0.02107318490743637
-1.4081632653061225,0.30612244897959195,0.031911205500364304,0.021063126623630524
-1.4081632653061225,0.4285714285714284,0.031892064958810806,0.021054189652204514
-1.4081632653061225,0.5510204081632653,0.031876739114522934,0.02104637585580349
-1.4081632653061225,0.6734693877551021,0.03186524659395218,0.0210396870970726
-1.4081632653061225,0.7959183673469385,0.03185756877064705,0.0210341215133667
-1.4081632653061225,0.9183673469387754,0.03185372054576874,0.021029679104685783
-1.4081632653061225,1.0408163265306118,0.03185369819402695,0.021026361733675003
-1.4081632653061225,1.1632653061224492,0.03185750171542168,0.02102416753768921
-1.4081632653061225,1.2857142857142856,0.03186512738466263,0.02102309837937355
-1.4081632653061225,1.408163265306122,0.0318765752017498,0.021023154258728027
-1.4081632653061225,1.5306122448979593,0.03189185634255409,0.02102433145046234
-1.4081632653061225,1.6530612244897958,0.031910963356494904,0.02102663367986679
-1.4081632653061225,1.7755102040816322,0.031933896243572235,0.021030060946941376
-1.4081632653061225,1.8979591836734695,0.031960658729076385,0.021034613251686096
-1.4081632653061225,2.020408163265306,0.031991250813007355,0.021040288731455803
-1.4081632653061225,2.1428571428571423,0.032025668770074844,0.021047091111540794
-1.4081632653061225,2.2653061224489797,0.03206392005085945,0.02105501852929592
-1.4081632653061225,2.387755102040816,0.03210600093007088,0.021064069122076035
-1.4081632653061225,2.5102040816326525,0.03215192258358002,0.021074246615171432
-1.4081632653061225,2.63265306122449,0.03220167011022568,0.021085549145936966
-1.4081632653061225,2.7551020408163263,0.032255254685878754,0.021097976714372635
-1.4081632653061225,2.8775510204081627,0.03231267258524895,0.02111153118312359
-1.4081632653061225,3.0,0.032373927533626556,0.02112620882689953
-1.2857142857142858,-3.0,0.030730370432138443,0.0208266731351614
-1.2857142857142858,-2.877551020408163,0.03060775250196457,0.020787313580513
-1.2857142857142858,-2.7551020408163267,0.03048897348344326,0.020749079063534737
-1.2857142857142858,-2.63265306122449,0.030374033376574516,0.020711973309516907
-1.2857142857142858,-2.510204081632653,0.030262930318713188,0.02067599445581436
-1.2857142857142858,-2.387755102040816,0.030155664309859276,0.02064114436507225
-1.2857142857142858,-2.2653061224489797,0.03005223162472248,0.020607421174645424
-1.2857142857142858,-2.142857142857143,0.029952634125947952,0.020574824884533882
-1.2857142857142858,-2.020408163265306,0.02985686995089054,0.020543357357382774
-1.2857142857142858,-1.8979591836734695,0.029764939099550247,0.020513014867901802
-1.2857142857142858,-1.7755102040816326,0.02967684157192707,0.020483801141381264
-1.2857142857142858,-1.653061224489796,0.029592573642730713,0.02045571058988571
-1.2857142857142858,-1.5306122448979593,0.029512139037251472,0.020428750663995743
-1.2857142857142858,-1.4081632653061225,0.0294355321675539,0.02040291205048561
-1.2857142857142858,-1.2857142857142858,0.02936275489628315,0.020378202199935913
-1.2857142857142858,-1.163265306122449,0.029293810948729515,0.02035462111234665
-1.2857142857142858,-1.0408163265306123,0.029228687286376953,0.020332161337137222
-1.2857142857142858,-0.9183673469387754,0.02916739694774151,0.02031082846224308
-1.2857142857142858,-0.795918367346939,0.029109932482242584,0.020290624350309372
-1.2857142857142858,-0.6734693877551021,0.029056299477815628,0.02027154341340065
-1.2857142857142858,-0.5510204081632653,0.029006490483880043,0.020253589376807213
-1.2857142857142858,-0.4285714285714288,0.028960512951016426,0.020236758515238762
-1.2857142857142858,-0.30612244897959195,0.028918355703353882,0.020221054553985596
-1.2857142857142858,-0.18367346938775508,0.028880026191473007,0.020206477493047714
-1.2857142857142858,-0.06122448979591866,0.02884552627801895,0.020193025469779968
-1.2857142857142858,0.06122448979591821,0.028814850375056267,0.02018069662153721
-1.2857142857142858,0.18367346938775508,0.028788000345230103,0.020169494673609734
-1.2857142857142858,0.30612244897959195,0.028764979913830757,0.020159417763352394
-1.2857142857142858,0.4285714285714284,0.028745781630277634,0.02015046961605549
-1.2857142857142858,0.5510204081632653,0.02873041480779648,0.02014264278113842
-1.2857142857142858,0.6734693877551021,0.028718875721096992,0.020135942846536636
-1.2857142857142858,0.7959183673469385,0.028711160644888878,0.020130369812250137
-1.2857142857142858,0.9183673469387754,0.028707271441817284,0.020125919952988625
-1.2857142857142858,1.0408163265306118,0.028707215562462807,0.020122596994042397
-1.2857142857142858,1.1632653061224492,0.0287109836935997,0.020120399072766304
-1.2857142857142858,1.2857142857142856,0.028718585148453712,0.020119328051805496
-1.2857142857142858,1.408163265306122,0.028730012476444244,0.020119382068514824
-1.2857142857142858,1.5306122448979593,0.028745271265506744,0.020120562985539436
-1.2857142857142858,1.6530612244897958,0.028764361515641212,0.020122868940234184
-1.2857142857142858,1.7755102040816322,0.0287872776389122,0.020126301795244217
-1.2857142857142858,1.8979591836734695,0.028814032673835754,0.020130861550569534
-1.2857142857142858,2.020408163265306,0.028844617307186127,0.020136546343564987
-1.2857142857142858,2.1428571428571423,0.028879035264253616,0.020143358036875725
-1.2857142857142858,2.2653061224489797,0.02891729027032852,0.020151298493146896
-1.2857142857142858,2.387755102040816,0.028959380462765694,0.020160363987088203
-1.2857142857142858,2.5102040816326525,0.029005300253629684,0.020170558243989944
-1.2857142857142858,2.63265306122449,0.029055064544081688,0.02018187753856182
-1.2857142857142858,2.7551020408163263,0.029108664020895958,0.02019432559609413
-1.2857142857142858,2.8775510204081627,0.029166102409362793,0.020207902416586876
-1.2857142857142858,3.0,0.029227381572127342,0.020222604274749756
-1.163265306122449,-3.0,0.027748674154281616,0.019962506368756294
-1.163265306122449,-2.877551020408163,0.027625907212495804,0.019923079758882523
-1.163265306122449,-2.7551020408163267,0.027506988495588303,0.019884785637259483
-1.163265306122449,-2.63265306122449,0.027391904965043068,0.019847620278596878
-1.163265306122449,-2.510204081632653,0.027280665934085846,0.019811585545539856
-1.163265306122449,-2.387755102040816,0.02717326395213604,0.019776679575443268
-1.163265306122449,-2.2653061224489797,0.027069704607129097,0.019742902368307114
-1.163265306122449,-2.142857142857143,0.02696997858583927,0.019710253924131393
-1.163265306122449,-2.020408163265306,0.02687409147620201,0.019678734242916107
-1.163265306122449,-1.8979591836734695,0.026782041415572166,0.019648343324661255
-1.163265306122449,-1.7755102040816326,0.026693830266594887,0.019619081169366837
-1.163265306122449,-1.653061224489796,0.026609450578689575,0.019590947777032852
-1.163265306122449,-1.5306122448979593,0.02652890607714653,0.019563941285014153
-1.163265306122449,-1.4081632653061225,0.026452194899320602,0.019538065418601036
-1.163265306122449,-1.2857142857142858,0.02637931890785694,0.019513314589858055
-1.163265306122449,-1.163265306122449,0.026310274377465248,0.019489694386720657
-1.163265306122449,-1.0408163265306123,0.026245061308145523,0.019467201083898544
-1.163265306122449,-0.9183673469387754,0.026183675974607468,0.019445834681391716
-1.163265306122449,-0.795918367346939,0.026126129552721977,0.01942559704184532
-1.163265306122449,-0.6734693877551021,0.026072409003973007,0.019406484439969063
-1.163265306122449,-0.5510204081632653,0.026022521778941154,0.019388500601053238
-1.163265306122449,-0.4285714285714288,0.02597646601498127,0.019371645525097847
-1.163265306122449,-0.30612244897959195,0.025934236124157906,0.01935591548681259
-1.163265306122449,-0.18367346938775508,0.02589583955705166,0.01934131607413292
-1.163265306122449,-0.06122448979591866,0.025861268863081932,0.019327841699123383
-1.163265306122449,0.06122448979591821,0.025830533355474472,0.01931549236178398
-1.163265306122449,0.18367346938775508,0.02580362930893898,0.019304273650050163
-1.163265306122449,0.30612244897959195,0.02578055113554001,0.01929417997598648
-1.163265306122449,0.4285714285714284,0.025761304423213005,0.01928521692752838
-1.163265306122449,0.5510204081632653,0.02574588544666767,0.019277378916740417
-1.163265306122449,0.6734693877551021,0.025734299793839455,0.01927066780626774
-1.163265306122449,0.7959183673469385,0.025726545602083206,0.019265083596110344
-1.163265306122449,0.9183673469387754,0.025722621008753777,0.019260628148913383
-1.163265306122449,1.0408163265306118,0.025722526013851166,0.019257299602031708
-1.163265306122449,1.1632653061224492,0.02572626806795597,0.019255099818110466
-1.163265306122449,1.2857142857142856,0.025733839720487595,0.01925402693450451
-1.163265306122449,1.408163265306122,0.025745244696736336,0.019254080951213837
-1.163265306122449,1.5306122448979593,0.025760482996702194,0.01925526186823845
-1.163265306122449,1.6530612244897958,0.02577955648303032,0.019257571548223495
-1.163265306122449,1.7755102040816322,0.02580246515572071,0.019261011853814125
-1.163265306122449,1.8979591836734695,0.02582920715212822,0.01926557533442974
-1.163265306122449,2.020408163265306,0.025859788060188293,0.01927127130329609
-1.163265306122449,2.1428571428571423,0.025894206017255783,0.019278094172477722
-1.163265306122449,2.2653061224489797,0.02593245916068554,0.01928604766726494
-1.163265306122449,2.387755102040816,0.02597455307841301,0.01929512806236744
-1.163265306122449,2.5102040816326525,0.026020487770438194,0.019305337220430374
-1.163265306122449,2.63265306122449,0.026070259511470795,0.019316675141453743
-1.163265306122449,2.7551020408163263,0.026123875752091408,0.019329143688082695
-1.163265306122449,2.8775510204081627,0.026181334629654884,0.01934274099767208
-1.163265306122449,3.0,0.026242636144161224,0.0193574670702219
-1.0408163265306123,-3.0,0.024929068982601166,0.019137024879455566
-1.0408163265306123,-2.877551020408163,0.024806153029203415,0.01909753680229187
-1.0408163265306123,-2.7551020408163267,0.024687089025974274,0.019059181213378906
-1.0408163265306123,-2.63265306122449,0.024571867659687996,0.019021956250071526
-1.0408163265306123,-2.510204081632653,0.02446049265563488,0.018985865637660027
-1.0408163265306123,-2.387755102040816,0.024352960288524628,0.018950901925563812
-1.0408163265306123,-2.2653061224489797,0.02424926497042179,0.01891707070171833
-1.0408163265306123,-2.142857142857143,0.024149416014552116,0.01888437010347843
-1.0408163265306123,-2.020408163265306,0.024053409695625305,0.018852798268198967
-1.0408163265306123,-1.8979591836734695,0.02396123856306076,0.018822360783815384
-1.0408163265306123,-1.7755102040816326,0.02387291006743908,0.018793052062392235
-1.0408163265306123,-1.653061224489796,0.023788420483469963,0.01876487396657467
-1.0408163265306123,-1.5306122448979593,0.023707767948508263,0.018737824633717537
-1.0408163265306123,-1.4081632653061225,0.023630952462553978,0.018711905926465988
-1.0408163265306123,-1.2857142857142858,0.02355797402560711,0.018687115982174873
-1.0408163265306123,-1.163265306122449,0.023488830775022507,0.01866345852613449
-1.0408163265306123,-1.0408163265306123,0.02342352271080017,0.018640927970409393
-1.0408163265306123,-0.9183673469387754,0.02336205169558525,0.01861952804028988
-1.0408163265306123,-0.795918367346939,0.023304415866732597,0.018599258735775948
-1.0408163265306123,-0.6734693877551021,0.02325061522424221,0.0185801163315773
-1.0408163265306123,-0.5510204081632653,0.023200644180178642,0.01856210269033909
-1.0408163265306123,-0.4285714285714288,0.02315451204776764,0.01854521967470646
-1.0408163265306123,-0.30612244897959195,0.023112209513783455,0.018529467284679413
-1.0408163265306123,-0.18367346938775508,0.023073744028806686,0.018514839932322502
-1.0408163265306123,-0.06122448979591866,0.023039111867547035,0.018501345068216324
-1.0408163265306123,0.06122448979591821,0.023008311167359352,0.01848897896707058
-1.0408163265306123,0.18367346938775508,0.022981345653533936,0.01847774162888527
-1.0408163265306123,0.30612244897959195,0.022958211600780487,0.018467633053660393
-1.0408163265306123,0.4285714285714284,0.022938914597034454,0.01845865324139595
-1.0408163265306123,0.5510204081632653,0.02292345091700554,0.018450802192091942
-1.0408163265306123,0.6734693877551021,0.02291181869804859,0.018444079905748367
-1.0408163265306123,0.7959183673469385,0.02290402352809906,0.018438486382365227
-1.0408163265306123,0.9183673469387754,0.022900061681866646,0.01843402534723282
-1.0408163265306123,1.0408163265306118,0.022899935021996498,0.018430691212415695
-1.0408163265306123,1.1632653061224492,0.022903643548488617,0.018428485840559006
-1.0408163265306123,1.2857142857142856,0.02291118912398815,0.01842741295695305
-1.0408163265306123,1.408163265306122,0.022922571748495102,0.018427465111017227
-1.0408163265306123,1.5306122448979593,0.022937791422009468,0.018428649753332138
-1.0408163265306123,1.6530612244897958,0.0229568500071764,0.018430965021252632
-1.0408163265306123,1.7755102040816322,0.022979743778705597,0.01843440905213356
-1.0408163265306123,1.8979591836734695,0.02300647832453251,0.018438981845974922
-1.0408163265306123,2.020408163265306,0.023037053644657135,0.018444685265421867
-1.0408163265306123,2.1428571428571423,0.023071469739079475,0.018451519310474396
-1.0408163265306123,2.2653061224489797,0.02310972660779953,0.018459482118487358
-1.0408163265306123,2.387755102040816,0.0231518242508173,0.018468579277396202
-1.0408163265306123,2.5102040816326525,0.02319776639342308,0.01847880333662033
-1.0408163265306123,2.63265306122449,0.023247554898262024,0.018490159884095192
-1.0408163265306123,2.7551020408163263,0.02330118417739868,0.018502648919820786
-1.0408163265306123,2.8775510204081627,0.0233586635440588,0.018516268581151962
-1.0408163265306123,3.0,0.02341998741030693,0.018531017005443573
-0.9183673469387754,-3.0,0.022271888330578804,0.01835048198699951
-0.9183673469387754,-2.877551020408163,0.022148825228214264,0.01831093057990074
-0.9183673469387754,-2.7551020408163267,0.022029614076018333,0.018272513523697853
-0.9183673469387754,-2.63265306122449,0.021914253011345863,0.018235228955745697
-0.9183673469387754,-2.510204081632653,0.021802738308906555,0.018199076876044273
-0.9183673469387754,-2.387755102040816,0.02169506996870041,0.01816405914723873
-0.9183673469387754,-2.2653061224489797,0.021591249853372574,0.018130173906683922
-0.9183673469387754,-2.142857142857143,0.0214912761002779,0.018097423017024994
-0.9183673469387754,-2.020408163265306,0.02139514498412609,0.0180658008903265
-0.9183673469387754,-1.8979591836734695,0.021302856504917145,0.018035313114523888
-0.9183673469387754,-1.7755102040816326,0.02121441252529621,0.018005957826972008
-0.9183673469387754,-1.653061224489796,0.021129809319972992,0.017977731302380562
-0.9183673469387754,-1.5306122448979593,0.021049048751592636,0.017950640991330147
-0.9183673469387754,-1.4081632653061225,0.020972127094864845,0.017924681305885315
-0.9183673469387754,-1.2857142857142858,0.020899049937725067,0.017899852246046066
-0.9183673469387754,-1.163265306122449,0.020829807966947556,0.01787615567445755
-0.9183673469387754,-1.0408163265306123,0.020764408633112907,0.017853589728474617
-0.9183673469387754,-0.9183673469387754,0.020702844485640526,0.017832156270742416
-0.9183673469387754,-0.795918367346939,0.020645122975111008,0.01781185157597065
-0.9183673469387754,-0.6734693877551021,0.020591236650943756,0.017792679369449615
-0.9183673469387754,-0.5510204081632653,0.02054118923842907,0.017774639651179314
-0.9183673469387754,-0.4285714285714288,0.0204949788749218,0.017757728695869446
-0.9183673469387754,-0.30612244897959195,0.020452605560421944,0.01774195022881031
-0.9183673469387754,-0.18367346938775508,0.020414069294929504,0.017727302387356758
-0.9183673469387754,-0.06122448979591866,0.02037937007844448,0.01771378330886364
-0.9183673469387754,0.06122448979591821,0.020348509773612022,0.017701396718621254
-0.9183673469387754,0.18367346938775508,0.02032148465514183,0.0176901426166296
-0.9183673469387754,0.30612244897959195,0.020298296585679054,0.01768001727759838
-0.9183673469387754,0.4285714285714284,0.020278947427868843,0.017671022564172745
-0.9183673469387754,0.5510204081632653,0.020263435319066048,0.01766316033899784
-0.9183673469387754,0.6734693877551021,0.020251760259270668,0.01765642687678337
-0.9183673469387754,0.7959183673469385,0.020243922248482704,0.017650825902819633
-0.9183673469387754,0.9183673469387754,0.020239923149347305,0.01764635555446148
-0.9183673469387754,1.0408163265306118,0.02023976482450962,0.017643017694354057
-0.9183673469387754,1.1632653061224492,0.020243443548679352,0.01764081045985222
-0.9183673469387754,1.2857142857142856,0.020250963047146797,0.017639730125665665
-0.9183673469387754,1.408163265306122,0.020262321457266808,0.017639784142374992
-0.9183673469387754,1.5306122448979593,0.020277520641684532,0.0176409725099802
-0.9183673469387754,1.6530612244897958,0.02029656246304512,0.017643289640545845
-0.9183673469387754,1.7755102040816322,0.020319445058703423,0.01764673925936222
-0.9183673469387754,1.8979591836734695,0.020346172153949738,0.01765131950378418
-0.9183673469387754,2.020408163265306,0.020376740023493767,0.01765703409910202
-0.9183673469387754,2.1428571428571423,0.020411154255270958,0.017663877457380295
-0.9183673469387754,2.2653061224489797,0.02044941484928131,0.01767185516655445
-0.9183673469387754,2.387755102040816,0.020491518080234528,0.01768096350133419
-0.9183673469387754,2.5102040816326525,0.020537469536066055,0.01769120618700981
-0.9183673469387754,2.63265306122449,0.020587269216775894,0.017702581360936165
-0.9183673469387754,2.7551020408163263,0.020640918985009193,0.01771508902311325
-0.9183673469387754,2.8775510204081627,0.020698416978120804,0.017728731036186218
-0.9183673469387754,3.0,0.020759766921401024,0.017743505537509918
-0.795918367346939,-3.0,0.01977747492492199,0.017603136599063873
-0.795918367346939,-2.877551020408163,0.01965426653623581,0.01756352186203003
-0.795918367346939,-2.7551020408163267,0.01953491009771824,0.017525043338537216
-0.795918367346939,-2.63265306122449,0.019419405609369278,0.017487699165940285
-0.795918367346939,-2.510204081632653,0.019307754933834076,0.017451489344239235
-0.795918367346939,-2.387755102040816,0.019199954345822334,0.017416417598724365
-0.795918367346939,-2.2653061224489797,0.019096003845334053,0.01738247647881508
-0.795918367346939,-2.142857142857143,0.018995901569724083,0.017349671572446823
-0.795918367346939,-2.020408163265306,0.018899645656347275,0.01731800101697445
-0.795918367346939,-1.8979591836734695,0.018807241693139076,0.017287464812397957
-0.795918367346939,-1.7755102040816326,0.01871868036687374,0.017258062958717346
-0.795918367346939,-1.653061224489796,0.018633965402841568,0.017229793593287468
-0.795918367346939,-1.5306122448979593,0.018553096801042557,0.01720265857875347
-0.795918367346939,-1.4081632653061225,0.018476072698831558,0.017176656052470207
-0.795918367346939,-1.2857142857142858,0.018402891233563423,0.017151787877082825
-0.795918367346939,-1.163265306122449,0.01833355240523815,0.017128054052591324
-0.795918367346939,-1.0408163265306123,0.018268059939146042,0.017105452716350555
-0.795918367346939,-0.9183673469387754,0.018206406384706497,0.01708398386836052
-0.795918367346939,-0.795918367346939,0.018148595467209816,0.017063647508621216
-0.795918367346939,-0.6734693877551021,0.018094627186655998,0.017044443637132645
-0.795918367346939,-0.5510204081632653,0.018044499680399895,0.017026374116539955
-0.795918367346939,-0.4285714285714288,0.017998211085796356,0.017009437084197998
-0.795918367346939,-0.30612244897959195,0.01795576699078083,0.016993634402751923
-0.795918367346939,-0.18367346938775508,0.01791716180741787,0.01697896234691143
-0.795918367346939,-0.06122448979591866,0.017882399260997772,0.01696542277932167
-0.795918367346939,0.06122448979591821,0.01785147562623024,0.016953017562627792
-0.795918367346939,0.18367346938775508,0.017824390903115273,0.016941742971539497
-0.795918367346939,0.30612244897959195,0.01780114881694317,0.016931600868701935
-0.795918367346939,0.4285714285714284,0.01778174750506878,0.016922593116760254
-0.795918367346939,0.5510204081632653,0.017766188830137253,0.016914717853069305
-0.795918367346939,0.6734693877551021,0.017754467204213142,0.01690797507762909
-0.795918367346939,0.7959183673469385,0.017746590077877045,0.016902364790439606
-0.795918367346939,0.9183673469387754,0.01774255558848381,0.016897885128855705
-0.795918367346939,1.0408163265306118,0.01774236373603344,0.016894541680812836
-0.795918367346939,1.1632653061224492,0.017746012657880783,0.0168923307210207
-0.795918367346939,1.2857142857142856,0.01775350235402584,0.016891252249479294
-0.795918367346939,1.408163265306122,0.01776484027504921,0.01689130626618862
-0.795918367346939,1.5306122448979593,0.017780020833015442,0.01689249463379383
-0.795918367346939,1.6530612244897958,0.017799045890569687,0.016894815489649773
-0.795918367346939,1.7755102040816322,0.017821917310357094,0.016898270696401596
-0.795918367346939,1.8979591836734695,0.017848633229732513,0.016902858391404152
-0.795918367346939,2.020408163265306,0.017879199236631393,0.01690858043730259
-0.795918367346939,2.1428571428571423,0.017913611605763435,0.01691543683409691
-0.795918367346939,2.2653061224489797,0.01795187219977379,0.01692342571914196
-0.795918367346939,2.387755102040816,0.01799398474395275,0.016932550817728043
-0.795918367346939,2.5102040816326525,0.018039945513010025,0.016942810267210007
-0.795918367346939,2.63265306122449,0.01808975823223591,0.016954200342297554
-0.795918367346939,2.7551020408163263,0.01814342476427555,0.01696672849357128
-0.795918367346939,2.8775510204081627,0.018200943246483803,0.01698039099574089
-0.795918367346939,3.0,0.018262315541505814,0.01699518971145153
-0.6734693877551021,-3.0,0.01744619756937027,0.016895275563001633
-0.6734693877551021,-2.877551020408163,0.01732284016907215,0.016855595633387566
-0.6734693877551021,-2.7551020408163267,0.01720333844423294,0.016817055642604828
-0.6734693877551021,-2.63265306122449,0.017087692394852638,0.01677965372800827
-0.6734693877551021,-2.510204081632653,0.016975905746221542,0.016743384301662445
-0.6734693877551021,-2.387755102040816,0.016867969185113907,0.0167082566767931
-0.6734693877551021,-2.2653061224489797,0.01676388829946518,0.016674261540174484
-0.6734693877551021,-2.142857142857143,0.01666365936398506,0.01664140447974205
-0.6734693877551021,-2.020408163265306,0.016567282378673553,0.016609683632850647
-0.6734693877551021,-1.8979591836734695,0.016474757343530655,0.016579097136855125
-0.6734693877551021,-1.7755102040816326,0.016386080533266068,0.016549648717045784
-0.6734693877551021,-1.653061224489796,0.01630125381052494,0.016521334648132324
-0.6734693877551021,-1.5306122448979593,0.016220277175307274,0.016494154930114746
-0.6734693877551021,-1.4081632653061225,0.01614314690232277,0.016468113288283348
-0.6734693877551021,-1.2857142857142858,0.016069862991571426,0.016443204134702682
-0.6734693877551021,-1.163265306122449,0.016000429168343544,0.016419431194663048
-0.6734693877551021,-1.0408163265306123,0.015934839844703674,0.016396794468164444
-0.6734693877551021,-0.9183673469387754,0.015873096883296967,0.016375290229916573
-0.6734693877551021,-0.795918367346939,0.01581520028412342,0.01635492406785488
-0.6734693877551021,-0.6734693877551021,0.015761148184537888,0.016335688531398773
-0.6734693877551021,-0.5510204081632653,0.015710940584540367,0.016317592933773994
-0.6734693877551021,-0.4285714285714288,0.01566457748413086,0.0163006279617548
-0.6734693877551021,-0.30612244897959195,0.015622059814631939,0.016284797340631485
-0.6734693877551021,-0.18367346938775508,0.015583384782075882,0.016270102933049202
-0.6734693877551021,-0.06122448979591866,0.015548556111752987,0.0162565428763628
-0.6734693877551021,0.06122448979591821,0.015517570078372955,0.01624411717057228
-0.6734693877551021,0.18367346938775508,0.015490430407226086,0.016232825815677643
-0.6734693877551021,0.30612244897959195,0.01546713337302208,0.016222666949033737
-0.6734693877551021,0.4285714285714284,0.015447678975760937,0.016213644295930862
-0.6734693877551021,0.5510204081632653,0.015432070940732956,0.01620575599372387
-0.6734693877551021,0.6734693877551021,0.015420309267938137,0.016199002042412758
-0.6734693877551021,0.7959183673469385,0.015412390232086182,0.016193382441997528
-0.6734693877551021,0.9183673469387754,0.015408317558467388,0.01618889905512333
-0.6734693877551021,1.0408163265306118,0.015408090315759182,0.016185548156499863
-0.6734693877551021,1.1632653061224492,0.015411712229251862,0.016183333471417427
-0.6734693877551021,1.2857142857142856,0.015419176779687405,0.016182253137230873
-0.6734693877551021,1.408163265306122,0.015430490486323833,0.0161823071539402
-0.6734693877551021,1.5306122448979593,0.015445652417838573,0.01618349924683571
-0.6734693877551021,1.6530612244897958,0.015464662574231625,0.01618582382798195
-0.6734693877551021,1.7755102040816322,0.01548752374947071,0.01618928276002407
-0.6734693877551021,1.8979591836734695,0.015514232218265533,0.016193877905607224
-0.6734693877551021,2.020408163265306,0.015544792637228966,0.016199609264731407
-0.6734693877551021,2.1428571428571423,0.015579204075038433,0.016206474974751472
-0.6734693877551021,2.2653061224489797,0.01561746746301651,0.016214478760957718
-0.6734693877551021,2.387755102040816,0.01565958559513092,0.016223618760704994
-0.6734693877551021,2.5102040816326525,0.01570555754005909,0.016233891248703003
-0.6734693877551021,2.63265306122449,0.015755383297801018,0.01624530367553234
-0.6734693877551021,2.7551020408163263,0.015809064731001854,0.01625785045325756
-0.6734693877551021,2.8775510204081627,0.015866605564951897,0.01627153530716896
-0.6734693877551021,3.0,0.015928003937005997,0.01628635823726654
-0.5510204081632653,-3.0,0.015278422273695469,0.016227183863520622
-0.5510204081632653,-2.877551020408163,0.015154913999140263,0.01618744246661663
-0.5510204081632653,-2.7551020408163267,0.015035268850624561,0.01614883914589882
-0.5510204081632653,-2.63265306122449,0.014919483102858067,0.016111377626657486
-0.5510204081632653,-2.510204081632653,0.014807554893195629,0.016075052320957184
-0.5510204081632653,-2.387755102040816,0.014699487946927547,0.01603986695408821
-0.5510204081632653,-2.2653061224489797,0.014595274813473225,0.01600581780076027
-0.5510204081632653,-2.142857142857143,0.014494920149445534,0.015972910448908806
-0.5510204081632653,-2.020408163265306,0.014398419298231602,0.015941137447953224
-0.5510204081632653,-1.8979591836734695,0.014305773191154003,0.015910504385828972
-0.5510204081632653,-1.7755102040816326,0.014216982759535313,0.01588100753724575
-0.5510204081632653,-1.653061224489796,0.014132043346762657,0.01585264690220356
-0.5510204081632653,-1.5306122448979593,0.014050956815481186,0.01582542434334755
-0.5510204081632653,-1.4081632653061225,0.01397372130304575,0.01579934172332287
-0.5510204081632653,-1.2857142857142858,0.013900336809456348,0.01577439159154892
-0.5510204081632653,-1.163265306122449,0.013830805197358131,0.01575058326125145
-0.5510204081632653,-1.0408163265306123,0.0137651227414608,0.01572790928184986
-0.5510204081632653,-0.9183673469387754,0.013703289441764355,0.015706371515989304
-0.5510204081632653,-0.795918367346939,0.01364530622959137,0.015685971826314926
-0.5510204081632653,-0.6734693877551021,0.013591167517006397,0.01566670648753643
-0.5510204081632653,-0.5510204081632653,0.013540882617235184,0.015648579224944115
-0.5510204081632653,-0.4285714285714288,0.013494442217051983,0.01563158817589283
-0.5510204081632653,-0.30612244897959195,0.013451852835714817,0.015615733340382576
-0.5510204081632653,-0.18367346938775508,0.013413108885288239,0.015601014718413353
-0.5510204081632653,-0.06122448979591866,0.013378214091062546,0.01558743417263031
